Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
32,Self Enquiry,3,13,Small Business,Male,4,2,Deluxe,3,Married,6,0,5,1,2,Manager,24138,0
34,Company Invited,3,25,Small Business,Male,3,2,Deluxe,3,Single,1,1,2,1,2,Manager,20304,1
31,Self Enquiry,1,28,Small Business,Male,3,3,Deluxe,3,Divorced,2,1,5,1,0,Manager,21179,1
40,Self Enquiry,2,9,Salaried,Female,3,5,Deluxe,3,Divorced,2,0,3,0,1,Manager,23882,0
41,Self Enquiry,3,23,Small Business,Male,4,4,Standard,3,Married,4,0,5,0,2,Senior Manager,22222,1
33,Self Enquiry,3,13,Small Business,Male,3,4,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23688,0
45,Company Invited,1,31,Small Business,Male,3,6,Basic,3,Unmarried,4,0,3,0,1,Executive,22386,0
53,Self Enquiry,1,8,Large Business,Female,3,4,Standard,3,Married,1,0,5,1,2,Senior Manager,25169,1
42,Company Invited,1,11,Salaried,Male,3,3,Basic,3,Married,5,0,3,0,1,Executive,17093,0
26,Self Enquiry,3,12,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,3,0,2,Manager,24422,1
43,Company Invited,1,8,Salaried,Female,4,2,Standard,4,Single,3,0,3,1,1,Senior Manager,21050,1
26,Self Enquiry,3,12,Small Business,Male,3,5,Deluxe,3,Unmarried,3,1,3,1,1,Manager,24422,1
28,Self Enquiry,1,30,Salaried,Male,2,4,Basic,3,Single,6,1,2,0,0,Executive,17028,1
28,Self Enquiry,1,11,Salaried,Female,4,4,Basic,3,Single,3,0,1,0,1,Executive,20996,0
39,Self Enquiry,1,12,Small Business,Male,3,3,Basic,5,Married,1,1,1,1,1,Executive,17404,1
19,Self Enquiry,1,8,Salaried,Male,2,4,Basic,3,Single,2,0,5,0,0,Executive,16102,1
27,Self Enquiry,1,23,Small Business,Male,3,4,Basic,4,Married,4,1,2,1,2,Executive,21051,1
18,Self Enquiry,3,15,Small Business,Male,2,3,Basic,3,Single,2,0,5,0,1,Executive,16611,1
30,Self Enquiry,1,14,Small Business,Female,4,5,Basic,3,Married,8,0,5,1,2,Executive,21210,0
36,Company Invited,1,24,Small Business,Female,3,3,Basic,3,Single,2,0,3,0,1,Executive,17153,0
21,Self Enquiry,3,9,Small Business,Female,3,5,Basic,3,Single,3,0,4,1,1,Executive,20722,1
39,Self Enquiry,1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,2,Manager,24423,0
33,Self Enquiry,1,20,Small Business,Male,2,3,Basic,3,Married,6,1,1,1,1,Executive,17436,1
31,Company Invited,3,6,Salaried,Female,2,5,Basic,3,Single,2,0,3,1,1,Executive,16359,1
29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,0,1,Executive,23060,1
32,Company Invited,1,10,Salaried,Female,3,4,Basic,3,Unmarried,3,0,4,1,2,Executive,22762,1
35,Company Invited,3,9,Small Business,Female,4,4,Basic,3,Divorced,8,0,5,1,3,Executive,20909,0
31,Self Enquiry,3,11,Small Business,Female,4,5,Deluxe,4,Married,3,1,3,1,1,Manager,23887,0
26,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,5,1,0,Manager,20296,0
36,Self Enquiry,3,11,Large Business,Male,3,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260,1
36,Self Enquiry,3,9,Small Business,Female,4,4,Basic,3,Married,3,0,1,1,3,Executive,20692,0
21,Company Invited,1,16,Salaried,Female,2,4,Basic,3,Single,2,0,4,1,0,Executive,17625,1
47,Company Invited,1,35,Salaried,Male,2,3,Standard,4,Divorced,2,1,3,1,0,Senior Manager,26849,1
40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Married,2,0,1,1,1,AVP,28503,0
38,Company Invited,1,9,Salaried,Male,4,5,Deluxe,3,Married,7,0,1,1,3,Manager,23841,0
29,Self Enquiry,1,9,Small Business,Male,3,4,Basic,3,Unmarried,8,0,3,1,2,Executive,23060,1
39,Self Enquiry,1,9,Small Business,Male,3,4,Deluxe,3,Married,1,0,4,0,2,Manager,18069,0
49,Company Invited,1,8,Salaried,Male,2,3,King,3,Married,4,0,3,1,0,VP,34161,0
22,Self Enquiry,1,13,Salaried,Male,3,3,Basic,4,Single,2,1,3,1,0,Executive,17472,1
37,Self Enquiry,1,16,Small Business,Male,4,5,Basic,3,Married,2,1,1,1,3,Executive,22066,1
31,Self Enquiry,3,14,Salaried,Male,2,3,Standard,3,Married,2,0,3,1,0,Senior Manager,25793,0
20,Company Invited,1,12,Salaried,Female,3,4,Basic,3,Single,2,1,2,1,1,Executive,17926,1
33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725,0
52,Company Invited,3,13,Small Business,Female,3,3,Basic,3,Married,3,1,4,1,2,Executive,23446,1
34,Company Invited,1,9,Salaried,Male,2,4,Basic,3,Divorced,4,0,2,1,0,Executive,17979,0
50,Self Enquiry,1,8,Small Business,Male,3,3,Super Deluxe,3,Married,6,0,1,0,1,AVP,32639,0
35,Self Enquiry,1,9,Small Business,Female,3,5,Basic,5,Unmarried,3,0,2,1,2,Executive,23059,0
39,Company Invited,1,15,Salaried,Male,3,3,Deluxe,4,Unmarried,1,0,1,1,0,Manager,21782,0
32,Company Invited,3,27,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,2,1,1,Manager,25610,0
23,Company Invited,1,11,Large Business,Male,3,5,Basic,3,Unmarried,7,0,5,1,1,Executive,22572,1
28,Company Invited,1,17,Salaried,Male,3,4,Standard,5,Married,3,0,3,1,1,Senior Manager,27471,0
52,Self Enquiry,1,12,Large Business,Male,3,3,Deluxe,5,Married,4,1,4,1,1,Manager,20577,0
57,Self Enquiry,3,18,Small Business,Female,3,5,Deluxe,5,Married,6,0,5,0,2,Manager,24058,0
34,Self Enquiry,1,16,Small Business,Male,2,3,Deluxe,5,Single,2,0,4,0,0,Manager,21125,1
30,Self Enquiry,1,28,Salaried,Female,2,3,Basic,3,Divorced,5,1,2,0,1,Executive,17132,1
38,Self Enquiry,1,17,Small Business,Male,3,4,Deluxe,5,Unmarried,3,0,4,0,1,Manager,22891,1
49,Self Enquiry,3,17,Small Business,Female,2,3,Standard,3,Divorced,2,0,4,0,1,Senior Manager,22654,1
41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,2,Executive,18140,1
35,Company Invited,1,23,Salaried,Female,4,5,Basic,3,Single,3,0,5,1,2,Executive,21231,0
36,Self Enquiry,1,20,Salaried,Male,3,3,Deluxe,3,Divorced,1,1,5,1,2,Manager,21586,0
38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Divorced,7,0,2,1,2,Senior Manager,29287,1
27,Company Invited,1,10,Large Business,Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,21780,1
21,Company Invited,3,16,Small Business,Female,3,4,Basic,3,Single,3,1,4,1,1,Executive,21001,1
37,Self Enquiry,1,10,Salaried,Male,4,2,Deluxe,5,Married,8,0,1,1,3,Manager,25520,0
36,Self Enquiry,3,8,Salaried,Male,3,3,Basic,3,Single,4,1,3,0,0,Executive,17644,0
39,Company Invited,1,30,Salaried,Male,3,5,Standard,3,Unmarried,2,0,3,1,1,Senior Manager,28204,0
34,Self Enquiry,3,6,Small Business,Male,3,1,Deluxe,3,Married,1,0,5,0,1,Manager,24725,0
31,Company Invited,3,32,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,1,Manager,20617,1
56,Self Enquiry,1,30,Salaried,Male,3,3,Basic,3,Single,2,0,3,0,0,Executive,17587,1
29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,3,1,1,Senior Manager,22918,0
39,Self Enquiry,2,7,Salaried,Male,3,2,Basic,3,Married,3,0,4,1,1,Executive,21522,0
43,Self Enquiry,1,15,Salaried,Male,3,4,Basic,3,Unmarried,6,0,1,1,2,Executive,22646,0
53,Self Enquiry,1,13,Salaried,Male,2,1,Super Deluxe,3,Married,4,0,1,0,1,AVP,29814,0
38,Company Invited,3,28,Small Business,Female,3,4,Basic,3,Divorced,7,0,2,1,2,Executive,21651,0
38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Divorced,7,0,2,1,2,Senior Manager,29287,1
33,Company Invited,3,9,Salaried,Female,4,4,Basic,5,Married,3,0,3,0,2,Executive,21505,0
31,Self Enquiry,2,28,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,24852,1
31,Company Invited,3,6,Salaried,Female,2,3,Basic,4,Single,2,1,5,1,1,Executive,17302,1
37,Company Invited,1,11,Salaried,Female,4,4,Deluxe,4,Married,2,0,3,1,2,Manager,23809,0
38,Self Enquiry,1,14,Small Business,Male,4,4,Deluxe,5,Married,7,1,3,0,1,Manager,22962,0
33,Company Invited,1,10,Salaried,Fe Male,3,4,Basic,3,Unmarried,3,0,4,1,1,Executive,24887,1
42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Divorced,6,0,3,1,2,AVP,28525,0
32,Self Enquiry,2,25,Salaried,Male,3,2,Basic,5,Married,2,0,1,1,1,Executive,21634,1
33,Company Invited,3,18,Salaried,Male,3,2,Deluxe,3,Married,2,0,3,1,1,Manager,23385,1
41,Self Enquiry,1,18,Large Business,Female,2,3,King,3,Divorced,2,0,4,1,0,VP,34545,1
37,Self Enquiry,1,8,Free Lancer,Male,3,4,Basic,3,Single,7,1,3,0,0,Executive,17090,1
27,Company Invited,1,30,Salaried,Male,3,4,Basic,3,Single,2,1,3,1,1,Executive,17534,1
58,Company Invited,3,8,Small Business,Male,2,3,Super Deluxe,4,Married,5,0,4,1,0,AVP,17705,0
40,Self Enquiry,1,13,Salaried,Male,3,3,Basic,5,Single,4,1,3,0,1,Executive,17166,1
37,Self Enquiry,1,13,Salaried,Female,3,2,Basic,3,Married,5,0,1,0,1,Executive,21716,0
40,Self Enquiry,3,32,Small Business,Male,3,3,Deluxe,5,Married,2,0,1,1,2,Manager,23396,0
32,Company Invited,1,7,Salaried,Fe Male,4,2,Standard,4,Unmarried,3,0,3,1,3,Senior Manager,26124,1
37,Self Enquiry,1,12,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24592,0
51,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Married,5,1,5,0,1,Manager,25474,1
59,Company Invited,1,9,Salaried,Male,3,5,Basic,3,Married,2,1,2,0,1,Executive,21058,1
44,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,2,1,3,1,0,Executive,17559,0
48,Company Invited,1,6,Small Business,Male,2,1,Super Deluxe,3,Single,3,0,2,0,0,AVP,31885,0
35,Self Enquiry,1,34,Small Business,Female,4,4,Basic,4,Single,4,0,3,1,1,Executive,20989,0
29,Self Enquiry,1,6,Salaried,Male,2,3,Deluxe,5,Married,1,0,3,1,0,Manager,20373,0
46,Self Enquiry,3,15,Small Business,Male,2,3,Standard,3,Married,5,0,3,0,1,Senior Manager,25096,1
37,Self Enquiry,3,6,Salaried,Male,2,4,Standard,3,Divorced,6,0,2,1,1,Senior Manager,25609,1
30,Self Enquiry,1,17,Salaried,Female,4,5,Basic,5,Single,8,1,5,1,2,Executive,21082,1
32,Self Enquiry,1,31,Small Business,Fe Male,4,5,Deluxe,5,Unmarried,3,0,5,0,3,Manager,25490,0
24,Self Enquiry,1,33,Salaried,Male,3,4,Basic,3,Married,3,0,1,0,2,Executive,21582,0
35,Self Enquiry,1,34,Small Business,Female,4,4,Basic,4,Single,4,0,3,1,1,Executive,20989,0
57,Self Enquiry,1,31,Salaried,Male,4,4,Basic,3,Single,3,0,3,0,1,Executive,21265,1
41,Self Enquiry,1,14,Salaried,Male,4,4,Basic,5,Single,5,1,3,0,2,Executive,20844,1
29,Self Enquiry,1,24,Small Business,Male,2,4,Basic,3,Single,2,1,3,0,1,Executive,17389,1
48,Self Enquiry,1,9,Small Business,Female,4,4,Deluxe,3,Married,7,0,1,0,1,Manager,23748,0
33,Company Invited,3,11,Salaried,Male,3,3,Deluxe,3,Divorced,7,0,1,1,2,Manager,24998,0
30,Company Invited,1,9,Small Business,Male,3,5,Basic,5,Unmarried,2,0,4,1,2,Executive,22017,1
44,Self Enquiry,3,15,Salaried,Male,3,4,Basic,5,Married,4,0,1,1,2,Executive,34190,1
20,Self Enquiry,1,16,Small Business,Male,2,3,Basic,3,Single,2,1,5,1,1,Executive,16009,1
40,Self Enquiry,1,13,Small Business,Male,4,4,Basic,5,Married,2,1,1,1,2,Executive,21082,1
37,Self Enquiry,1,15,Large Business,Female,3,4,Standard,3,Married,3,0,4,1,1,Senior Manager,28774,0
29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Unmarried,3,0,2,0,1,Senior Manager,27400,1
32,Company Invited,1,36,Small Business,Male,4,5,Basic,4,Unmarried,2,0,3,0,3,Executive,22157,1
31,Company Invited,3,8,Salaried,Female,2,4,Basic,3,Single,1,0,5,0,1,Executive,17785,1
39,Self Enquiry,1,11,Small Business,Female,3,4,Basic,3,Married,2,0,5,0,1,Executive,21984,0
27,Self Enquiry,3,15,Large Business,Male,3,5,Deluxe,5,Unmarried,8,0,3,1,2,Manager,24004,1
41,Company Invited,1,18,Large Business,Female,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,25001,0
41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Divorced,4,1,3,1,2,Manager,25058,1
50,Company Invited,3,14,Large Business,Male,2,3,Deluxe,3,Married,4,1,5,0,0,Manager,21796,1
37,Self Enquiry,1,11,Small Business,Male,3,3,Deluxe,3,Married,1,0,3,0,0,Manager,21347,0
30,Self Enquiry,1,9,Large Business,Female,2,3,Basic,5,Single,6,1,4,0,0,Executive,17657,1
37,Company Invited,1,18,Salaried,Male,4,5,Deluxe,4,Unmarried,3,0,4,1,2,Manager,25177,0
32,Self Enquiry,1,31,Salaried,Male,2,3,Basic,3,Single,2,1,5,1,0,Executive,17795,1
30,Self Enquiry,2,20,Salaried,Male,3,5,Basic,5,Married,6,1,5,1,2,Executive,21013,1
18,Company Invited,3,9,Small Business,Female,3,3,Basic,3,Single,2,1,5,0,1,Executive,16569,1
34,Company Invited,1,22,Large Business,Male,2,5,Basic,5,Married,2,1,3,1,0,Executive,17307,1
31,Company Invited,3,8,Salaried,Female,2,4,Basic,3,Single,1,0,5,0,1,Executive,17785,1
28,Self Enquiry,1,9,Small Business,Female,3,3,Standard,4,Married,1,0,4,0,0,Senior Manager,22655,0
41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,1,0,1,Senior Manager,23189,0
36,Self Enquiry,1,8,Small Business,Male,3,3,Basic,3,Single,5,0,5,1,1,Executive,17519,0
55,Self Enquiry,3,15,Small Business,Female,2,5,Basic,4,Single,2,0,1,1,1,Executive,34187,1
33,Self Enquiry,1,8,Salaried,Female,2,3,Basic,5,Divorced,1,0,3,1,0,Executive,17707,1
40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,3,1,1,Manager,21380,1
29,Self Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163,1
36,Self Enquiry,1,18,Small Business,Fe Male,2,4,Standard,3,Unmarried,1,0,1,1,0,Senior Manager,23858,0
39,Self Enquiry,1,8,Salaried,Female,3,3,Basic,5,Married,2,1,1,1,0,Executive,32123,1
27,Self Enquiry,3,7,Salaried,Male,3,4,Deluxe,3,Divorced,3,0,5,1,1,Manager,23974,0
27,Company Invited,1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,1,2,Manager,25075,0
24,Self Enquiry,2,28,Salaried,Male,2,5,Basic,3,Married,2,0,1,0,1,Executive,16555,1
37,Self Enquiry,1,16,Small Business,Male,4,5,Basic,3,Divorced,2,1,2,0,2,Executive,22066,1
27,Company Invited,1,12,Small Business,Female,3,5,Basic,3,Divorced,3,1,2,0,2,Executive,21044,1
35,Self Enquiry,3,7,Small Business,Male,4,2,Deluxe,3,Married,2,0,5,1,3,Manager,28403,0
30,Self Enquiry,3,7,Small Business,Female,3,5,Basic,3,Married,8,1,1,1,2,Executive,21478,1
39,Self Enquiry,1,7,Large Business,Female,4,4,Standard,5,Married,3,0,4,1,2,Senior Manager,32260,0
33,Self Enquiry,3,31,Small Business,Male,2,4,Standard,4,Unmarried,3,1,5,1,0,Senior Manager,23380,1
41,Company Invited,3,9,Small Business,Male,4,4,Deluxe,4,Married,7,0,4,1,2,Manager,23005,0
34,Self Enquiry,3,21,Small Business,Female,3,3,Deluxe,5,Single,2,0,1,1,2,Manager,21125,0
27,Self Enquiry,1,32,Salaried,Male,3,6,Basic,3,Single,3,0,2,1,2,Executive,20971,1
49,Self Enquiry,1,7,Salaried,Male,4,5,Standard,3,Unmarried,2,1,5,0,1,Senior Manager,24059,1
41,Self Enquiry,1,16,Salaried,Male,3,4,Basic,5,Single,5,0,1,1,2,Executive,20696,1
41,Company Invited,3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,1,1,Senior Manager,29610,0
31,Company Invited,3,10,Small Business,Female,4,4,Basic,3,Unmarried,3,1,5,1,2,Executive,23305,1
34,Self Enquiry,3,16,Small Business,Fe Male,4,4,Deluxe,5,Unmarried,2,1,3,0,1,Manager,26902,1
31,Self Enquiry,1,16,Small Business,Male,3,5,Basic,3,Single,3,0,4,0,2,Executive,20884,0
39,Self Enquiry,3,11,Large Business,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,17086,1
36,Self Enquiry,1,23,Salaried,Male,4,4,Standard,3,Divorced,6,1,2,0,2,Senior Manager,26310,0
39,Self Enquiry,1,7,Salaried,Female,3,4,Basic,5,Unmarried,5,0,2,1,2,Executive,21297,0
54,Self Enquiry,1,13,Small Business,Female,3,3,Deluxe,3,Married,5,0,3,1,1,Manager,21854,0
37,Company Invited,1,17,Salaried,Male,2,3,Standard,3,Married,2,1,3,0,1,Senior Manager,27185,0
24,Self Enquiry,1,6,Small Business,Male,3,3,Basic,3,Divorced,3,1,3,1,2,Executive,17293,1
51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,1,1,2,Manager,23406,1
35,Self Enquiry,3,8,Small Business,Female,3,3,Basic,3,Married,2,0,1,1,2,Executive,17014,0
21,Self Enquiry,1,16,Salaried,Female,2,4,Basic,5,Single,2,0,3,0,1,Executive,16416,1
36,Self Enquiry,3,7,Small Business,Male,3,5,Deluxe,5,Unmarried,2,0,2,0,2,Manager,22990,0
41,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Unmarried,3,0,5,0,1,Executive,23339,1
28,Self Enquiry,1,13,Salaried,Male,3,3,Basic,5,Unmarried,4,1,3,0,2,Executive,21674,1
36,Self Enquiry,3,22,Small Business,Male,3,6,Deluxe,3,Married,8,1,1,1,2,Manager,24118,1
33,Self Enquiry,3,7,Small Business,Female,3,4,Standard,3,Married,3,0,5,1,1,Senior Manager,29100,0
39,Self Enquiry,1,9,Small Business,Male,3,4,Deluxe,4,Married,6,0,4,0,1,Manager,23533,1
34,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Divorced,2,0,3,1,1,Executive,21385,1
52,Self Enquiry,1,13,Salaried,Male,3,4,King,3,Single,2,0,5,1,2,VP,38215,0
42,Self Enquiry,3,27,Small Business,Female,4,4,Basic,4,Unmarried,3,1,4,0,2,Executive,21818,1
33,Self Enquiry,3,11,Small Business,Female,2,3,Basic,3,Single,2,1,2,1,0,Executive,17851,1
44,Company Invited,1,6,Small Business,Male,2,3,Basic,4,Married,2,1,3,1,1,Executive,17342,1
33,Self Enquiry,1,21,Small Business,Male,2,3,Standard,3,Married,1,1,5,1,0,Senior Manager,28610,1
23,Company Invited,3,7,Salaried,Female,2,3,Basic,4,Single,2,1,5,1,1,Executive,16223,1
46,Self Enquiry,1,27,Small Business,Male,4,4,Super Deluxe,3,Married,2,1,3,1,2,AVP,32174,0
51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,1,0,1,Manager,20482,0
41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355,1
42,Self Enquiry,1,19,Large Business,Female,3,4,King,3,Divorced,3,0,4,1,1,VP,38223,1
35,Self Enquiry,1,22,Small Business,Male,2,2,Basic,4,Divorced,1,0,3,1,1,Executive,17426,0
29,Self Enquiry,1,31,Large Business,Female,3,4,Basic,4,Married,6,0,3,1,2,Executive,17546,1
43,Company Invited,1,9,Small Business,Male,3,4,Basic,3,Single,7,1,2,0,2,Executive,21193,0
39,Company Invited,1,17,Small Business,Male,4,4,Basic,3,Divorced,2,0,5,0,3,Executive,21362,0
42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,0,Executive,17696,0
35,Company Invited,1,23,Large Business,Male,3,6,Basic,5,Married,3,1,3,1,1,Executive,20985,1
24,Company Invited,1,13,Salaried,Female,2,3,Basic,3,Married,2,1,4,0,0,Executive,17886,1
39,Self Enquiry,1,9,Salaried,Male,3,4,Basic,3,Unmarried,7,1,1,0,1,Executive,22622,0
35,Self Enquiry,3,17,Salaried,Female,3,4,Basic,3,Divorced,3,1,2,0,2,Executive,20898,0
47,Self Enquiry,1,8,Small Business,Female,3,3,Deluxe,3,Married,6,0,2,0,1,Manager,20070,0
61,Self Enquiry,1,7,Small Business,Male,4,6,Standard,3,Married,5,0,5,0,1,Senior Manager,29561,0
21,Company Invited,3,24,Small Business,Female,3,3,Deluxe,3,Married,1,1,5,0,1,Manager,17625,1
31,Self Enquiry,2,14,Small Business,Female,3,1,Basic,4,Single,1,0,1,0,2,Executive,17109,0
47,Self Enquiry,3,10,Large Business,Female,3,2,Super Deluxe,5,Married,4,0,3,1,1,AVP,31903,0
26,Company Invited,1,8,Salaried,Male,2,3,Basic,5,Divorced,7,1,5,1,0,Executive,17042,1
20,Self Enquiry,3,29,Small Business,Male,3,4,Basic,3,Single,3,1,1,1,1,Executive,20353,1
38,Self Enquiry,1,17,Small Business,Male,3,4,Deluxe,5,Unmarried,3,0,4,0,1,Manager,22891,1
40,Self Enquiry,3,10,Small Business,Male,3,4,Standard,3,Married,1,0,1,1,1,Senior Manager,25855,0
57,Self Enquiry,1,14,Large Business,Male,4,4,Basic,3,Married,2,0,4,1,3,Executive,21017,1
50,Self Enquiry,1,16,Large Business,Male,3,4,Standard,3,Unmarried,7,0,5,1,1,Senior Manager,25496,0
38,Self Enquiry,1,23,Salaried,Female,3,4,Standard,3,Divorced,1,0,2,0,2,Senior Manager,23823,0
47,Company Invited,1,22,Small Business,Male,3,1,Deluxe,3,Married,2,1,1,1,0,Manager,20067,0
36,Self Enquiry,1,14,Salaried,Male,4,4,Basic,4,Unmarried,3,1,3,1,2,Executive,24041,1
19,Self Enquiry,3,28,Small Business,Male,2,3,Basic,3,Single,2,1,2,0,1,Executive,16675,1
46,Self Enquiry,2,31,Small Business,Male,3,4,Basic,4,Single,3,0,4,0,1,Executive,20855,0
38,Self Enquiry,1,6,Salaried,Female,2,2,Deluxe,3,Unmarried,1,0,2,1,1,Manager,22625,0
32,Self Enquiry,1,33,Salaried,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,21589,0
34,Company Invited,1,15,Salaried,Male,3,3,Deluxe,5,Married,5,0,3,0,1,Manager,20346,1
38,Self Enquiry,1,10,Salaried,Male,3,4,Standard,3,Divorced,3,0,2,1,1,Senior Manager,28112,0
26,Self Enquiry,1,22,Small Business,Male,2,3,Basic,4,Married,3,1,2,1,1,Executive,17373,1
26,Self Enquiry,1,13,Small Business,Female,2,4,Standard,5,Married,1,1,4,1,1,Senior Manager,17875,1
34,Self Enquiry,1,13,Salaried,Male,3,3,Deluxe,3,Married,2,0,3,0,0,Manager,17585,1
30,Company Invited,1,9,Small Business,Male,3,5,Basic,5,Unmarried,2,0,4,1,2,Executive,22017,1
38,Company Invited,1,17,Small Business,Male,4,4,Standard,3,Married,8,0,3,0,3,Senior Manager,28726,1
29,Self Enquiry,1,31,Salaried,Male,3,5,Basic,3,Single,7,1,1,0,1,Executive,20706,1
46,Self Enquiry,3,9,Large Business,Male,3,6,Deluxe,3,Unmarried,2,0,5,0,1,Manager,25310,0
27,Self Enquiry,1,31,Large Business,Male,4,6,Basic,3,Single,3,1,3,0,2,Executive,21018,1
60,Self Enquiry,1,9,Salaried,Female,4,5,Super Deluxe,3,Single,5,1,5,1,1,AVP,32404,0
43,Self Enquiry,1,9,Small Business,Female,3,5,Basic,5,Married,2,1,4,1,1,Executive,21271,0
40,Self Enquiry,1,31,Small Business,Male,3,4,Basic,4,Married,3,1,1,0,1,Executive,22582,1
33,Self Enquiry,2,9,Salaried,Male,2,3,Basic,4,Married,4,1,5,0,1,Executive,17277,0
44,Self Enquiry,1,15,Salaried,Female,4,4,Deluxe,3,Married,6,1,2,0,1,Manager,23200,0
35,Company Invited,1,23,Large Business,Male,3,6,Basic,5,Married,3,1,3,1,1,Executive,20985,1
37,Self Enquiry,3,22,Small Business,Male,3,4,Deluxe,3,Married,5,0,5,1,2,Manager,21334,0
50,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Divorced,5,0,5,1,0,Executive,17380,0
49,Self Enquiry,1,7,Salaried,Male,4,5,Standard,3,Unmarried,2,1,5,0,3,Senior Manager,24059,1
52,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Unmarried,2,1,5,1,2,Manager,21516,1
24,Self Enquiry,3,14,Salaried,Male,3,4,Basic,3,Married,3,1,1,1,1,Executive,20953,1
30,Self Enquiry,1,7,Salaried,Female,4,4,Basic,3,Married,3,0,2,0,3,Executive,22438,0
31,Company Invited,1,11,Large Business,Male,3,4,Basic,3,Single,2,1,4,1,1,Executive,20963,1
51,Company Invited,3,19,Salaried,Male,3,4,Deluxe,3,Single,5,1,3,1,2,Manager,35558,1
38,Self Enquiry,1,26,Salaried,Male,4,4,Basic,4,Married,6,0,4,0,2,Executive,21700,0
22,Self Enquiry,1,17,Salaried,Female,3,5,Basic,5,Single,3,0,3,0,2,Executive,20094,1
24,Self Enquiry,1,17,Small Business,Male,4,3,Basic,3,Unmarried,3,0,2,1,2,Executive,22183,0
35,Self Enquiry,1,10,Salaried,Male,3,3,Basic,3,Married,2,0,4,0,0,Executive,16951,0
32,Self Enquiry,3,10,Small Business,Male,2,5,Standard,3,Divorced,2,0,2,1,1,Senior Manager,25400,1
41,Self Enquiry,3,16,Small Business,Male,3,4,Deluxe,5,Married,2,0,3,1,2,Manager,24151,0
30,Company Invited,2,14,Salaried,Female,3,4,Basic,3,Married,7,0,5,1,2,Executive,17180,1
37,Company Invited,3,14,Small Business,Female,3,2,Deluxe,5,Divorced,4,0,1,1,1,Manager,23317,0
35,Company Invited,3,30,Small Business,Male,4,4,Deluxe,3,Unmarried,2,0,5,0,2,Manager,23246,0
23,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Married,2,1,3,0,2,Executive,21531,1
32,Company Invited,1,19,Salaried,Female,3,4,Basic,4,Divorced,2,0,5,0,0,Executive,17743,0
51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406,1
39,Self Enquiry,1,16,Salaried,Female,4,4,Basic,3,Single,3,0,1,1,3,Executive,20966,0
43,Self Enquiry,1,21,Salaried,Male,3,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,32603,0
